name,lead_score,tier,status,notes,phone,address,website,rating,review_count,signal_tags,latitude,longitude,place_id,first_seen_at
Luxury Nail Bar,83,Hot,new,,(714) 512-9779,"7391 Warner Ave suite f, Huntington Beach, CA 92647, USA",,5,1,few_reviews|no_website,33.7160199,-117.9992515,ChIJPQu_2sEn3YARheXhVjf_AWw,2026-04-26T07:13:16.519Z
Exhale Massage & Nail Studio,83,Hot,new,,(949) 549-6209,"657 Camino De Los Mares #137, San Clemente, CA 92673, USA",,4.8,5,few_reviews|no_website,33.4582924,-117.6487165,ChIJdaGzDAaC3IARF_jC0GViNxg,2026-04-26T07:47:58.391Z
The Natural Nail Room,83,Hot,new,,(949) 547-9550,"24391 Avenida De La Carlota D, Suite 104, Laguna Hills, CA 92653, USA",http://www.thenaturalnailroom.com/,5,2,few_reviews,33.6082768,-117.7013139,ChIJgZWZIM_l3IARRTQjwltYuts,2026-04-26T12:12:24.949Z
Nailz_by_zha,83,Hot,new,,(559) 410-6391,"4321 N West Ave STE 107, Fresno, CA 93705, USA",http://nailzbyzha.booksy.com/,5,3,few_reviews|booksy,36.795912,-119.8267982,ChIJB73B-SJnlIARxiWaLo1NYBM,2026-04-26T13:53:25.297Z
TT Nails & Wellness,83,Hot,new,,(559) 540-4007,"2731 N Blackstone Ave, Fresno, CA 93703, USA",https://www.ttnailsandwellness.com/,5,3,few_reviews,36.7753982,-119.7913894,ChIJfzHaIVtnlIARRrzkf9P3UGo,2026-04-26T13:53:25.290Z
Le•Nail Studio,83,Hot,new,,(323) 508-3169,"724 S Hill St, Los Angeles, CA 90014, USA",,5,5,few_reviews|no_website,34.0452206,-118.2548907,ChIJZ1V7MRzHwoARtVHzZTLRwvw,2026-04-26T07:44:34.970Z
Azure Nail Spa Suite,83,Hot,new,,(714) 307-7896,"18531 Main St Suite 106, Huntington Beach, CA 92648, USA",,5,2,few_reviews|no_website,33.69358,-117.9905654,ChIJJ5dCXeon3YARgsPX3XdPZZA,2026-04-26T07:12:59.766Z
Rucci nails,83,Hot,new,,(949) 289-1401,"4701 Von Karman Ave, Newport Beach, CA 92660, USA",,5,2,few_reviews|no_website,33.6692556,-117.8604886,ChIJIWzoyZPf3IARHssrj3AnAug,2026-04-26T12:21:53.621Z
Laurie Did My Nails,83,Hot,new,,(909) 767-9161,"240 W Foothill Blvd, Claremont, CA 91711, USA",https://www.vagaro.com/nblef5,5,1,few_reviews|vagaro,34.1068099,-117.7180423,ChIJmVRyZeoxw4ARckY-JQYJroU,2026-04-26T12:33:10.399Z
JML Hair Cutting & Nails,83,Hot,new,,(909) 593-9709,"3836 Emerald Ave unit i, La Verne, CA 91750, USA",,4.4,5,few_reviews|no_website,34.1155094,-117.7677424,ChIJmxT8t7svw4ARMcIVzk8HOQI,2026-04-26T12:33:10.401Z
My Nail Tech Soph,83,Hot,new,,,"1510 16th St, Sacramento",,5,1,few_reviews|no_website,38.5724038,-121.4880374,ChIJQcVWEYrRmoARhhg_jXsQ3qg,2026-04-26T11:16:27.508Z
Nancy’s Nail Studio,83,Hot,new,,(805) 407-4828,"484 Mobil Ave STE 20, Camarillo, CA 93010, USA",,5,4,few_reviews|no_website,34.2216636,-119.0424401,ChIJq7YfLWk36IARJhIjXSqDFzQ,2026-04-26T13:55:32.576Z
JM Nail Studio,83,Hot,new,,(925) 665-9785,"5100 Clayton Rd a15, Concord, CA 94521, USA",,5,1,few_reviews|no_website,37.9545275,-121.9668436,ChIJmUob3FFfhYARGU_m-K7UsBc,2026-04-26T09:39:49.919Z
Nails by Kristen Elaine,83,Hot,new,,(661) 361-3305,"3615 Las Posas Rd Suite 157 Suite 157, Camarillo, CA 93010, USA",http://nailsbykristenelaine.square.site/,5,1,few_reviews|square,34.2412883,-119.021943,ChIJDxvwABo16IARByhG9_uCJyE,2026-04-26T13:55:32.582Z
KTT hair and nails,83,Hot,new,,,"1027 E 7th St, Long Beach, CA 90813, USA",,5,1,few_reviews|no_website,33.7754624,-118.1795356,ChIJjViKitIx3YARBnnF7Cu-pmM,2026-04-26T11:58:36.233Z
Nails Trix & Spa,83,Hot,new,,,"2220 Lake Washington Blvd, West Sacramento",,3.7,3,few_reviews|no_website,38.5540671,-121.5387638,ChIJYfE_a8fTmoARv2ZufaPoYzQ,2026-04-26T11:16:33.614Z
nailthoughts,83,Hot,new,,(562) 225-3596,"1333 2nd St, Santa Monica, CA 90401, USA",https://nailthoughts.com/,4.7,3,few_reviews,34.0167831,-118.4961585,ChIJU71Z8s-kwoARcndiHOx-Pug,2026-04-26T12:06:05.416Z
Top Nails Reopen,83,Hot,new,,,"6363 Riverside Blvd ste c, Sacramento",,5,1,few_reviews|no_website,38.5108207,-121.5405618,ChIJvVBUOxXTmoAR47jBF5Abtts,2026-04-26T11:16:33.610Z
Nails By Ann,83,Hot,new,,(415) 457-1156,"909 B St, San Rafael, CA 94901, USA",,3.7,3,few_reviews|no_website,37.9725617,-122.5298302,ChIJG5SByfuZhYARP2yL2sEArWc,2026-04-26T09:38:22.949Z
Oscar Nails,83,Hot,new,,,"Blue Ridge Ext, Kansas City, MO 64134, USA",,1,1,few_reviews|no_website,38.9516476,-94.5063976,ChIJ9f3FwuXmwIcR-u91YQ9ViCQ,2026-04-26T15:43:03.738Z
Pleasure Hair & Nail Salon,83,Hot,new,,,"4407 Normandie Ave, Los Angeles",,5,1,few_reviews|no_website,34.0034336,-118.300341,ChIJvej4RP23woARQSgt7KjLT48,2026-04-26T11:53:12.268Z
Obsession Nails,83,Hot,new,,664 631 1787,"P.º Playas de Tijuana 2945, Playas de Tijuana, Triangulode Oro, 22500 Tijuana, B.C., Mexico",,5,2,few_reviews|no_website,32.510521,-117.119441,ChIJMyaJoeEk-xQRXtG_shm2sSw,2026-04-26T09:02:46.031Z
V Nails (cherry knolls shopping center),83,Hot,new,,(720) 299-9423,"6836 S University Blvd, Centennial, CO 80122, USA",,4.8,4,few_reviews|no_website,39.593031,-104.9589411,ChIJnbWtI5mBbIcROeYF8RdEe-o,2026-04-26T08:39:24.500Z
The Nail Lab,83,Hot,new,,(951) 701-4415,"5391 Azul Ct, Riverside, CA 92505, USA",,5,1,few_reviews|no_website,33.9254454,-117.5037324,ChIJXcbL1Xa33IARhElgHN6u3go,2026-04-26T07:35:04.198Z
Citadel Nails,83,Hot,new,,,"3555 Citadel Dr W, Colorado Springs, CO 80909, USA",https://citadelnailsandspa.com/,5,1,few_reviews,38.840471,-104.7618396,ChIJpRpXVwBFE4cR6EC_hhCW6rs,2026-04-26T15:31:27.907Z
Inner Bloom Nail Studio,83,Hot,new,,(559) 305-1033,"1667 11th St, Reedley, CA 93654, USA",https://angiejuarez.glossgenius.com/,5,1,few_reviews|glossgenius,36.5966843,-119.4507791,ChIJcz0aiETjlIAREZfhy5a-7FU,2026-04-26T13:51:57.800Z
Precision Hair And Nail Salon,83,Hot,new,,(951) 296-9007,"27314 Jefferson Ave STE 4, Temecula, CA 92590, USA",,5,3,few_reviews|no_website,33.5229797,-117.1658432,ChIJAV5Oq69_24AR5img9s-5HQ0,2026-04-26T14:09:54.123Z
bunny gloss nails,83,Hot,new,,,"905 23rd St #2, Sacramento",,5,3,few_reviews|no_website,38.5764393,-121.4753755,ChIJgx6e7drRmoARD-IcwL_goLc,2026-04-26T11:16:30.493Z
Laser Nail Therapy,83,Hot,new,,(661) 425-9945,"27421 Tourney Rd Suite 200, Valencia, CA 91355, USA",https://lasernailtherapy.com/,5,1,few_reviews,34.4208361,-118.5792839,ChIJFc1r1VCHwoARoideHUjc3Fo,2026-04-26T12:11:52.183Z
The nail by cindy,83,Hot,new,,(201) 449-6149,"3131 Foothill Blvd, La Crescenta-Montrose, CA 91214, USA",,5,2,few_reviews|no_website,34.2294746,-118.2475383,ChIJmXyp2XDrwoAR_qlR6n5hvI4,2026-04-26T12:00:53.312Z
Laser Nail Therapy,83,Hot,new,,(213) 516-4090,"23838 Valencia Blvd Suite 150, Valencia, CA 91355, USA",https://lasernailtherapy.com/,5,2,few_reviews,34.4129725,-118.5519524,ChIJ8wiHZCDJwoARlFVKG3JfOdY,2026-04-26T12:11:52.181Z
Tracy Art Nails,83,Hot,new,,(951) 866-3769,"3709 Arlington Ave Unit B, Riverside, CA 92506, USA",,5,1,few_reviews|no_website,33.9466649,-117.3974034,ChIJHcVJZ-6x3IARU5ccqBpYrYQ,2026-04-26T12:43:03.175Z
Hair and Nails to Dye for,83,Hot,new,,(760) 373-7548,"9036 California City Blvd Suite D, California City, CA 93505, USA",,5,2,few_reviews|no_website,35.1253964,-117.9665836,ChIJN2VLqoEtwoARQiG4OJ0gs4o,2026-04-26T12:26:02.445Z
Chanailsgalore,83,Hot,new,,,"15410 La Paz Dr, Victorville, CA 92395, USA",,5,1,few_reviews|no_website,34.531661,-117.3130937,ChIJ8aueg_1lw4ARjgSm0hKiivE,2026-04-26T13:33:24.340Z
Jennifer’s Nail Bar LLC,83,Hot,new,,(970) 227-4043,"1800 Colorado Blvd # 11, Idaho Springs, CO 80452, USA",,5,1,few_reviews|no_website,39.7427931,-105.5137803,ChIJVS2roa-la4cRvkNR7M_pFLo,2026-04-26T15:36:17.580Z
Julie's Nail Nook & Co,83,Hot,new,,(707) 254-5611,"3177 Solano Ave, Napa, CA 94558, USA",,5,4,few_reviews|no_website,38.3162573,-122.3080308,ChIJDZZNxuMGhYARc0tn-uz53LA,2026-04-26T09:36:04.672Z
La Lune Nail Studio,83,Hot,new,,,"625 Herndon Ave 200 studio 12, Clovis, CA 93612, USA",,5,5,few_reviews|no_website,36.8388239,-119.7256575,ChIJXXaCKyldlIARyJKs0kH3E6o,2026-04-26T14:30:24.564Z
The Nail Sanctuary,83,Hot,new,,(602) 583-9026,"Avondale, AZ 85323, USA",,4.5,2,few_reviews|no_website,33.4355977,-112.3496021,ChIJaxMWNak_K4cRd1jKG1_KuhM,2026-04-26T10:07:06.429Z
Shiny Nail Redland,83,Hot,new,,(909) 792-8350,"1372 Industrial Park Ave, Redlands, CA 92374, USA",,3,2,few_reviews|no_website,34.0646127,-117.203524,ChIJ224NdFSr3IARWzkL3-c3lUQ,2026-04-26T13:43:18.838Z
BelDoesNails,83,Hot,new,,,"1930 N Echo Ave, Fresno, CA 93704, USA",,5,1,few_reviews|no_website,36.7682104,-119.8039653,ChIJVVVBpENnlIARmr6Ipe1WZdQ,2026-04-26T14:33:06.902Z
Nails By Maria & Julie,83,Hot,new,,(707) 255-2795,"1614 Jefferson St, Napa, CA 94559, USA",,5,2,few_reviews|no_website,38.3030373,-122.2939293,ChIJF7iv0VgGhYAR6S3YIFAvPeI,2026-04-26T09:36:02.091Z
Moxita Nail Studio,83,Hot,new,,(720) 295-1171,"18551 Mainstreet UNIT 7, Parker, CO 80134, USA",,4,4,few_reviews|no_website,39.5195952,-104.7743823,ChIJV0MmYR6RbIcRxTX4VjGtEU8,2026-04-26T08:53:42.312Z
Nails by Dori,83,Hot,new,,,"W 136th Pl, Overland Park, KS 66223, USA",https://nailsbydori.notion.site/Nails-by-Dori-2d60257921998056992adf6eb9e1d6b1?pvs=149,5,3,few_reviews|no_website,38.8810706,-94.67376499999999,ChIJd7txVeTBwIcRUoXZo0WlUdg,2026-04-26T15:41:54.264Z
Nails n Things,83,Hot,new,,(805) 990-0658,"344 Central Ave, Fillmore, CA 93015, USA",,3,2,few_reviews|no_website,34.4000831,-118.9135129,ChIJJZoEaU7M6YARpmAg_Yz8afc,2026-04-26T12:40:39.893Z
Kaleidoscope Nails,83,Hot,new,,(707) 664-8721,"191 Southwest Blvd, Rohnert Park, CA 94928, USA",,4,5,few_reviews|no_website,38.3358935,-122.7071855,ChIJ_0pTuHpKhIARmuyjv5fC8Rk,2026-04-26T09:35:36.095Z
Thee Nail Retreat,83,Hot,new,,(747) 444-0624,"11430 Burbank Blvd, North Hollywood, CA 91601, USA",https://book.heygoldie.com/Thee-Nail-Retreat,5,1,few_reviews,34.1720065,-118.3800959,ChIJa6Io2DWVwoARLEMZ1rQSxDA,2026-04-26T12:01:43.362Z
Vibrant Hues Nail Studio,83,Hot,new,,(719) 271-1647,"3100 N Academy Blvd suite 200c 4, Colorado Springs, CO 80917, USA",https://vhsnails.glossgenius.com/,5,2,few_reviews|glossgenius,38.8764898,-104.7575352,ChIJ9xLBbd9PE4cRXgmqxK315mY,2026-04-26T15:31:27.917Z
Momma Ashes Nail Bar,83,Hot,new,,,"1906 Mentone Blvd, Mentone, CA 92359, USA",,5,1,few_reviews|no_website,34.0697023,-117.1294868,ChIJccIRSL5V24ARfHJ4wi7a36E,2026-04-26T13:43:15.843Z
Minx Nails,83,Hot,new,,,"301 Industrial Way # 5, Fallbrook, CA 92028, USA",https://www.minxnails.com/,4,1,few_reviews,33.3841083,-117.2415743,ChIJCekyj-p-3IAR0U2knygFRs8,2026-04-26T13:08:44.541Z
NAILS 21 & SPA LOUNGE,83,Hot,new,,,"705 Jefferson Blvd, West Sacramento",,1,1,few_reviews|no_website,38.5816977,-121.5261391,ChIJj7GQGhbXmoARCmai1WmAbyo,2026-04-26T11:16:33.592Z
Nails by Jessica & Co.,83,Hot,new,,(480) 291-2455,"105 S Delaware Dr # 9, Apache Junction, AZ 85120, USA",,5,3,few_reviews|no_website,33.4140295,-111.5715636,ChIJh9z9WUKxK4cRK3mKb9WbWpU,2026-04-26T10:03:48.388Z
California Nails,83,Hot,new,,(816) 554-3002,"620 NE 291 Hwy, Lee's Summit, MO 64086, USA",,5,4,few_reviews|no_website,38.9230629,-94.36113019999999,ChIJrRNbs54fwYcReK3WD7PF7po,2026-04-26T15:43:53.789Z
Laser Nail Therapy,83,Hot,new,,,"29525 Canwood St Suite 309, Agoura Hills",,4.4,5,few_reviews|no_website,34.148164,-118.7672819,ChIJ5S54el8l6IARAkWv0VBf_eM,2026-04-26T12:35:58.179Z
Blooming Nails,83,Hot,new,,(909) 474-9010,"1361 E Highland Ave, San Bernardino, CA 92404, USA",,3,2,few_reviews|no_website,34.1354478,-117.2579153,ChIJaeDMNbNVw4ARhXRjAGxCMq0,2026-04-26T13:18:19.844Z
Tea Nails Lounge,83,Hot,new,,(916) 214-8996,"5839 Manzanita Ave # 5, Carmichael, CA 95608, USA",,4.4,5,few_reviews|no_website,38.6723842,-121.3279102,ChIJmfpHuDvfmoARxrOsu863xZU,2026-04-26T11:31:24.751Z
"MK Nail’d It, LLC",83,Hot,new,,(816) 885-5424,"707 Main St, Grandview, MO 64030, USA",https://www.mknaildit.as.me/,5,1,few_reviews,38.8893479,-94.5369149,ChIJv4wit11C0YsReNnR2uAfpUg,2026-04-26T15:39:13.773Z
Nails By Jill Jacobsen,83,Hot,new,,(714) 614-8562,"6060 Warner Ave Suite 15, Huntington Beach, CA 92647, USA",,5,2,few_reviews|no_website,33.7150302,-118.0231374,ChIJK2ZaEDQl3YARwpqzDe9PQVo,2026-04-26T07:51:02.408Z
Nail boutique,83,Hot,new,,(415) 461-6635,"1000 Magnolia Ave, Larkspur, CA 94939, USA",,5,5,few_reviews|no_website,37.9468185,-122.5458254,ChIJIZd_gqOQhYARqf5cE0ZrG8U,2026-04-26T09:19:29.956Z
Lilly Luxe Nails,83,Hot,new,,,"29605 Solana Way, Temecula, CA 92591, USA",https://instagram.com/lillyluxenails,5,1,few_reviews,33.5142676,-117.1497419,ChIJHf2pD7N_24AROxHNucPDBnw,2026-04-26T13:41:25.442Z
L&D Nail studio,83,Hot,new,,(909) 652-1068,"1125 E 16th St Unit A-5, Upland, CA 91784, USA",https://ldnailstudio.com/,5,5,few_reviews,34.1218418,-117.6353684,ChIJSxLciz83w4AR7SzqyTxaW1c,2026-04-26T12:32:01.317Z
Expert Nails,83,Hot,new,,(909) 628-8411,"4028 Grand Ave b, Chino, CA 91710, USA",,5,3,few_reviews|no_website,33.9997612,-117.7161978,ChIJX9ct27Uyw4ARxLfskbQ0Neo,2026-04-26T07:08:02.680Z
Oasis Nail and Spa,83,Hot,new,,(805) 650-1953,"Ventura, CA 93003, USA",,3.8,4,few_reviews|no_website,34.268478,-119.2490468,ChIJX4tJJk-t6YARiNXpqIFtYwQ,2026-04-26T13:56:43.662Z
CONTACT US | Esther'z Nails,83,Hot,new,,(661) 974-2178,"1017 W Ave J-10, Lancaster, CA 93534, USA",,5,1,few_reviews|no_website,34.6808982,-118.1488205,ChIJAQDkN-ZawoAR4-b4_X4vAIg,2026-04-26T12:16:26.084Z
Musubi Lash and Nail Studio,83,Hot,new,,(657) 944-2878,"10161 Bolsa Ave ste 205-b, Westminster, CA 92683, USA",,5,4,few_reviews|no_website,33.7459492,-117.9522217,ChIJRXF7X4Qn3YARFvmNO4KtSnU,2026-04-26T07:12:07.498Z
Nails By Christie,83,Hot,new,,(562) 756-3028,"5500 2nd St #1B, Long Beach, CA 90803, USA",,5,1,few_reviews|no_website,33.7573798,-118.1269204,ChIJlzHwYjow3YAR408YRqX_7QM,2026-04-26T07:51:01.127Z
Nails By Kayla,83,Hot,new,,(909) 319-5020,"655 W Arrow Hwy, San Dimas, CA 91773, USA",http://www.kaylabeauty.com/,5,4,few_reviews,34.1059261,-117.8175216,ChIJ1wH_PDovw4ARYiSSaZ2LKx4,2026-04-26T12:23:11.993Z
Lovely Nails & Spa,83,Hot,new,,(909) 303-3033,"9255 Base Line Rd E, Rancho Cucamonga, CA 91730, USA",,5,1,few_reviews|no_website,34.120842,-117.6032801,ChIJm02Pe9U3w4AReqE4lAL0Ny4,2026-04-26T12:31:58.214Z
Sally Fashion Nails,83,Hot,new,,,"27309 Jefferson Ave, Temecula",,3,1,few_reviews|no_website,33.5224438,-117.1669154,ChIJRSRf8yF-24AR-u8YrmFTl8Y,2026-04-26T14:09:54.120Z
New Looks Salon Nail and Hair,83,Hot,new,,(626) 280-6802,"840 Foothill Blvd, La Cañada Flintridge, CA 91011, USA",http://www.newlookssalon.com/,4.2,5,few_reviews,34.2029591,-118.1973858,ChIJbyY7AkjpwoARFREsHqPYSKc,2026-04-26T12:01:11.259Z
Transitions Hair & Nail Studio,83,Hot,new,,(707) 575-5713,"444 10th St #101, Santa Rosa, CA 95401, USA",,5,3,few_reviews|no_website,38.4437033,-122.717174,ChIJ3d1glvhHhIARMAlB1uQPWiw,2026-04-26T09:32:03.941Z
Angel Nails,83,Hot,new,,(650) 212-7856,"4059 Pacific Blvd, San Mateo, CA 94403, USA",,4.6,5,few_reviews|no_website,37.5306386,-122.2879087,ChIJCS-V_xWfj4ARcV70Wl8XKOs,2026-04-26T09:26:03.110Z
Extravagant Nail Supplies,83,Hot,new,,,"14084 Amargosa Rd Suite 210, Victorville, CA 92395, USA",,3,3,few_reviews|no_website,34.5061727,-117.3306601,ChIJ2TF-J0Vlw4ARWMadcHslg6c,2026-04-26T13:34:29.868Z
Nails Ink,83,Hot,new,,(559) 930-1520,"570 E Shields Ave, Fresno, CA 93704, USA",,5,3,few_reviews|no_website,36.7792013,-119.8049608,ChIJr60PwcdnlIARs_9C_lD-5Jo,2026-04-26T14:33:06.905Z
Aqua Nail Spa,83,Hot,new,,(707) 521-9379,"1161 Yulupa Ave, Santa Rosa, CA 95405, USA",,3.7,3,few_reviews|no_website,38.4428364,-122.6747532,ChIJ0W6RTRtJhIARN-9WKFCHtIk,2026-04-26T09:31:56.150Z
Nissi Nails Beauty Studio,83,Hot,new,,(551) 339-4433,"5332 Scranton St, Denver, CO 80239, USA",,5,1,few_reviews|no_website,39.791549,-104.8428045,ChIJ3xV2fixlbIcRdqMB3oFIV_k,2026-04-26T08:43:31.847Z
Breeze's Nail Salon,83,Hot,new,,(816) 316-9516,"6805 Prospect Ave, Kansas City, MO 64132, USA",https://busiussa.org/details/breezes-nail-salon-ChIJfwB,5,3,few_reviews,39.0033388,-94.556462,ChIJfwBUsozlwIcROdF6x_P6-bQ,2026-04-26T15:39:38.822Z
Thanh Blade Nails By Mrs Blade,83,Hot,new,,(707) 327-9947,"1350 Oak View Cir, Rohnert Park, CA 94928, USA",,5,2,few_reviews|no_website,38.34680180000001,-122.6831465,ChIJ9YhHOsdLhIARrYDyjjjrSYo,2026-04-26T09:31:23.419Z
Evelyn Garza Nail,83,Hot,new,,(559) 259-0422,"255 Greenwood Ave, Sanger, CA 93657, USA",,4,3,few_reviews|no_website,36.7129479,-119.5654886,ChIJM4nEnFv4lIAR7m3ERtTpBKg,2026-04-26T14:29:30.800Z
Little Luna Nail Studio,83,Hot,new,,(650) 822-9292,"1200 Howard Ave #103, Burlingame, CA 94010, USA",,5,3,few_reviews|no_website,37.5779996,-122.3451768,ChIJ41qD6Xd3j4ARvoCqKva99Qo,2026-04-26T09:20:12.934Z
Nails by Sue,83,Hot,new,,(714) 330-6044,"22441 Antonio Pkwy Ste A380, Studio 6, Rancho Santa Margarita, CA 92688, USA",,4.8,5,few_reviews|no_website,33.6368634,-117.5915747,ChIJ_yiCOuvr3IARaPxPwNSboag,2026-04-26T12:31:43.116Z
Brendas Nail World,83,Hot,new,,(816) 523-6400,"Kansas City, MO 64131, USA",,4.8,5,few_reviews|no_website,38.9812652,-94.5811142,ChIJo9yZMrXowIcRV2FZsq2KzmQ,2026-04-26T15:39:38.832Z
Isabella Nails & Spa,83,Hot,new,,(760) 812-0878,"5121A Lake Isabella Blvd, Lake Isabella, CA 93240, USA",,4,5,few_reviews|no_website,35.6112863,-118.4822566,ChIJFV4o4l3PwYARDifDIcdb2dA,2026-04-26T12:38:23.586Z
Girl Talk Nail Studio,83,Hot,new,,,"7841 Wadsworth Blvd Suite 109, Arvada, CO 80003, USA",https://girltalk.glossgenius.com/,5,1,few_reviews|glossgenius,39.8393828,-105.0844663,ChIJ88MQbrOJa4cR-C_s5krOU7s,2026-04-26T15:17:32.670Z
Kim’s Nails Spa,83,Hot,new,,(858) 610-4458,"1605 S Melrose Dr Ste 120 and 122, Vista, CA 92081, USA",,5,3,few_reviews|no_website,33.1664481,-117.2482135,ChIJf-RJH2l03IARPff4PQNlXvw,2026-04-26T13:38:29.604Z
Buchonas Nails & Hair,83,Hot,new,,,"5232 E Truman Rd, Kansas City, MO 64127, USA",,5,1,few_reviews|no_website,39.09432049999999,-94.5206322,ChIJs5BPjR37wIcRQ4PYupCqfPA,2026-04-26T15:44:35.432Z
Create~A~Polish Nail Polish Laboratory &Nail Salon,83,Hot,new,,(816) 929-0506,"7308 Raytown Rd, Raytown, MO 64133, USA",,3.3,4,few_reviews|no_website,38.9903284,-94.4645628,ChIJqx_sRcvjwIcROY_HzkUfV-U,2026-04-26T15:43:03.740Z
Kiki Nails and Spa,83,Hot,new,,(916) 714-9430,"9141 E Stockton Blvd #220, Elk Grove, CA 95624, USA",https://form.jotform.com/261141870260045,5,4,few_reviews,38.426719,-121.394645,ChIJuS-ZrujHmoAR3qdYFx29z00,2026-04-26T11:32:52.713Z
Sage's Nail Salon,83,Hot,new,,(760) 685-8379,"200 E Via Rancho Pkwy ste 135 Suite 207, Escondido, CA 92025, USA",https://salonrepublic.com/beauty-pros/sages-nail-salon-sage-gaither/,5,4,few_reviews,33.0718613,-117.0654486,ChIJU1H-B-bz24AR8uwdx5cFO18,2026-04-26T13:39:06.106Z
Queenz Palace Of Nails,83,Hot,new,,(816) 882-5266,"3801 E 27th St, Kansas City, MO 64127, USA",http://queenzpalaceofnails.square.site/,5,5,few_reviews|no_website,39.0765389,-94.53834959999999,ChIJe4mqch3xwIcRQRlWOfOg2Vo,2026-04-26T15:44:35.430Z
SistaSista Beauty and Nail Salon,83,Hot,new,,(913) 871-9772,"2045 Broadway Blvd, Kansas City, MO 64108, USA",https://laydnails.as.me/,5,5,few_reviews|no_website,39.0875987,-94.5887633,ChIJpasWjVXxwIcRfMyR9Ead1ZI,2026-04-26T15:44:35.427Z
Hair & Nail Shop,83,Hot,new,,(951) 737-7060,"624 E Grand Blvd A, Corona, CA 92879, USA",,4.5,2,few_reviews|no_website,33.8736908,-117.5592012,ChIJG9hxCQXI3IARgp9Wzml0bW0,2026-04-26T07:14:07.901Z
Sarah Kaiser Nail Studio,83,Hot,new,,(816) 876-9626,"601 NW Murray Rd Suite 611, Lee's Summit, MO 64081, USA",https://www.sarahkaisernailstudio.com/,5,1,few_reviews,38.9244335,-94.40452599999999,ChIJxzJ_EaYzWUQRCB6rqXUITU8,2026-04-26T15:40:25.480Z
Nail Image,83,Hot,new,,,"17051 Lincoln Ave # B, Parker",,3.7,3,few_reviews|no_website,39.5348208,-104.7904326,ChIJb4rrGjGObIcRa4Np7hBaYWI,2026-04-26T15:27:45.029Z
Raqstar Nails,83,Hot,new,,(720) 940-8284,"8910 W 58th Ave #202, Arvada, CO 80002, USA",https://raqstarnails.beauty/,5,2,few_reviews,39.8018211,-105.0969809,ChIJi0FW7GyHa4cRFXUiJatuXQM,2026-04-26T15:16:04.889Z
Nails by Helen Rose,83,Hot,new,,(626) 353-5547,"3377 N G St, San Bernardino, CA 92405, USA",,5,1,few_reviews|no_website,34.1525246,-117.2982128,ChIJH0RYxkNTw4ARgADP3NZAAN8,2026-04-26T12:59:20.174Z
Colorado Nail & Beauty Supply,83,Hot,new,,(720) 266-7420,"670 S Federal Blvd, Denver, CO 80219, USA",,5,1,few_reviews|no_website,39.7042026,-105.024739,ChIJS_bGtEB_bIcRNu_GRYbr0ck,2026-04-26T15:15:08.663Z
Nails Byy NiiNii,83,Hot,new,,(760) 672-2839,"525 S Escondido Blvd #102, Escondido, CA 92025, USA",https://nailsbyyniinii.glossgenius.com/,5,1,few_reviews|glossgenius,33.1163768,-117.0816729,ChIJp9ovkIf124ARTbxS-37Yh08,2026-04-26T13:39:06.119Z
Deluxe Hair & Nails,83,Hot,new,,(760) 942-1896,"828 N Coast Hwy 101, Encinitas, CA 92024, USA",http://deluxehair.info/,5,1,few_reviews,33.0635836,-117.302261,ChIJYyd-mPAM3IAR8nOToeOdyNI,2026-04-26T13:15:45.692Z
E-Nails,83,Hot,new,,(760) 597-0797,"1688 S Melrose Dr #209, Vista, CA 92081, USA",,5,3,few_reviews|no_website,33.16592079999999,-117.2448823,ChIJLyNpO2h03IARnWwd-Cd4QXI,2026-04-26T13:38:09.681Z
Ventura Nail Salon,83,Hot,new,,(805) 218-3510,"4051 E Main St Suite B, Ventura, CA 93003, USA",http://www.venturanails.net/,3.4,5,few_reviews,34.26355910000001,-119.2369649,ChIJm2YbPeSs6YARH6pLturKdbM,2026-04-26T14:35:42.335Z
Gel Nails By Megan Jones,83,Hot,new,,(970) 290-5640,"441 E 4th St #105a, Loveland, CO 80537, USA",,5,2,few_reviews|no_website,40.39569180000001,-105.0710635,ChIJa-xrLVZTaYcRVYNFEI5DwCU,2026-04-26T15:35:10.223Z
Oh My Nails 🏼 (A domicilio),83,Hot,new,,(213) 466-9547,"1728 W Jefferson Blvd, Los Angeles, CA 90018, USA",https://www.instagram.com/ohmynails.___/,5,1,few_reviews,34.0254326,-118.3070634,ChIJj4PI7lu5woARkfiArL_CIjw,2026-04-26T11:53:22.169Z
Lalasnailhause,83,Hot,new,,(760) 313-0704,"6925 Wofford Blvd, Wofford Heights, CA 93285, USA",,5,1,few_reviews|no_website,35.708663,-118.4502643,ChIJCf10cTMuzKcRtdUdI3QECLw,2026-04-26T12:38:02.682Z
Nails & Hair Design,83,Hot,new,,,"2411 Northgate Blvd, Sacramento",,5,1,few_reviews|no_website,38.60990960000001,-121.4757069,ChIJq5z2wj7XmoAR9ndDgL6iEjM,2026-04-26T11:16:57.247Z
Nails and Designs by Laura,83,Hot,new,,(661) 373-3363,"23340 Cinema Dr #3, Santa Clarita, CA 91355, USA",,4,1,few_reviews|no_website,34.4176969,-118.560769,ChIJ-xGRmECHwoARIgTye15P9qQ,2026-04-26T12:11:52.177Z
